NC_000067.7	4844740	4847747	2	2	1	7	0	14
NC_000067.7	4847025	4847747	2	2	1	19	6	18
NC_000067.7	4847872	4852790	2	2	1	12	0	18
NC_000067.7	4852957	4854173	2	2	1	18	0	19
NC_000067.7	4854329	4855795	2	2	1	9	0	18
NC_000067.7	4878206	4878677	1	1	1	1	0	9
NC_000067.7	4898873	4900490	1	1	1	2	0	15
NC_000067.7	4909712	4911178	1	1	1	1	0	12
NC_000067.7	4911356	4915185	1	1	1	1	0	17
NC_000067.7	4928200	4937692	1	1	1	2	2	15
NC_000067.7	4937756	4948249	1	1	1	2	0	10
NC_000067.7	4948356	4956966	1	1	1	3	1	17
NC_000067.7	4957055	4959679	1	1	1	0	2	10
NC_000067.7	4959826	4960962	1	1	1	1	1	10
NC_000067.7	4961020	4962137	1	5	1	3	1	18
NC_000067.7	4962293	4963639	1	1	1	2	0	6
NC_000067.7	4963787	4965156	1	1	1	1	3	13
NC_000067.7	4965229	4966578	1	1	1	1	1	10
NC_000067.7	5154787	5159231	1	1	1	1	0	10
NC_000067.7	5165952	5168251	1	1	1	1	0	9
NC_000067.7	5171347	5187612	1	1	1	1	0	10
NC_000067.7	5187711	5194499	1	1	1	2	0	3
NC_000067.7	5194693	5203306	1	1	1	2	0	17
NC_000067.7	5203486	5206034	1	1	1	12	0	17
NC_000067.7	5206161	5213972	1	1	1	9	0	18
NC_000067.7	5214075	5220170	1	1	1	11	0	19
NC_000067.7	5220285	5232327	1	1	1	30	0	19
NC_000067.7	6333489	6334765	1	1	1	2	0	14
NC_000067.7	6334815	6335797	1	1	1	4	0	18
NC_000067.7	6335846	6338921	1	1	1	6	0	16
NC_000067.7	6336000	6338921	1	1	1	1	0	4
NC_000067.7	6338981	6340914	1	1	1	2	0	17
NC_000067.7	6341052	6342924	1	1	1	7	0	19
NC_000067.7	6342996	6344421	1	1	1	11	0	16
NC_000067.7	6459745	6461263	1	1	1	4	0	11
NC_000067.7	7159441	7217860	1	1	1	1	0	6
NC_000067.7	8433858	8484426	2	2	1	1	0	18
NC_000067.7	8484538	8515250	2	2	1	4	0	18
NC_000067.7	8515344	8518203	2	2	1	2	0	15
NC_000067.7	8518357	8533617	2	2	1	2	0	10
NC_000067.7	8533690	8535660	2	2	1	2	0	12
NC_000067.7	8535778	8624948	2	2	1	1	1	10
NC_000067.7	8653559	8695002	2	2	1	1	0	6
NC_000067.7	9569120	9570348	2	2	0	1	0	15
NC_000067.7	9634119	9637005	1	1	1	3	0	14
NC_000067.7	9637164	9646415	1	1	1	3	0	11
NC_000067.7	10012381	10012547	2	2	1	29	0	16
NC_000067.7	10012610	10012834	2	2	0	1	0	15
NC_000067.7	10012617	10012834	2	2	1	27	0	19
NC_000067.7	10012943	10014244	2	2	1	16	0	18
NC_000067.7	10095289	10097327	2	2	1	29	0	18
NC_000067.7	10097477	10100823	2	2	1	27	0	18
NC_000067.7	10100936	10102563	2	2	1	13	0	18
NC_000067.7	10102650	10103482	2	2	1	18	0	19
NC_000067.7	10103549	10104232	2	2	1	15	0	19
NC_000067.7	10104362	10105153	2	2	1	13	0	19
NC_000067.7	10105389	10107894	2	2	1	9	0	19
NC_000067.7	10115410	10117648	1	3	1	1	0	9
NC_000067.7	10117752	10128944	1	1	1	1	0	14
NC_000067.7	10129049	10134557	1	1	1	1	0	14
NC_000067.7	10134639	10135547	1	1	1	1	0	3
NC_000067.7	10159186	10160412	1	1	1	1	0	13
NC_000067.7	10160543	10166090	1	1	1	2	0	12
NC_000067.7	10174590	10178593	1	1	1	2	0	13
NC_000067.7	10243578	10244291	2	2	1	1	0	19
NC_000067.7	10253973	10254200	2	2	1	1	0	7
NC_000067.7	10395537	10399697	2	2	1	2	0	8
NC_000067.7	10479593	10547249	2	2	1	1	0	8
NC_000067.7	10547355	10551238	2	2	1	1	0	9
NC_000067.7	10554289	10559049	2	2	1	1	0	17
NC_000067.7	11160103	11168686	1	1	1	1	0	12
NC_000067.7	12789008	12798817	1	1	1	1	0	12
NC_000067.7	12867230	12875403	1	1	1	1	0	9
NC_000067.7	13636621	13639694	2	2	1	4	0	14
NC_000067.7	13639856	13640162	2	2	1	1	0	14
NC_000067.7	13640307	13642026	2	2	1	2	0	19
NC_000067.7	13642132	13642227	2	2	1	2	0	13
NC_000067.7	13646677	13648323	2	2	1	1	0	5
NC_000067.7	13648383	13649673	2	2	1	5	0	17
NC_000067.7	13649791	13649913	2	2	1	1	0	17
NC_000067.7	13650036	13651246	2	2	1	5	0	12
NC_000067.7	13651311	13659823	2	2	1	4	0	15
NC_000067.7	13697129	13697579	2	2	1	4	0	7
NC_000067.7	13697662	13700288	2	2	1	2	0	12
NC_000067.7	13700438	13708454	2	2	1	2	0	18
NC_000067.7	13708634	13717608	2	2	1	9	0	19
NC_000067.7	13717736	13720944	2	2	1	3	0	14
NC_000067.7	13721109	13730552	2	2	1	1	0	18
NC_000067.7	15876182	15877864	1	1	1	3	0	18
NC_000067.7	15877961	15883264	1	1	1	2	0	16
NC_000067.7	15889988	15901730	1	1	1	2	0	10
NC_000067.7	15901791	15903624	1	1	1	4	0	15
NC_000067.7	15903714	15908405	1	1	1	1	0	15
NC_000067.7	15908513	15913144	1	1	1	3	0	13
NC_000067.7	16171584	16171950	2	2	1	243	50	19
NC_000067.7	16172161	16172713	2	2	1	399	66	19
NC_000067.7	16172824	16172915	2	2	1	419	24	18
NC_000067.7	16173054	16173391	2	2	1	196	0	19
NC_000067.7	16173559	16173733	2	2	1	87	6	19
NC_000067.7	16173909	16174360	2	2	0	1	0	12
NC_000067.7	16173909	16174588	2	2	1	38	5	19
NC_000067.7	16176531	16178018	1	1	1	1	0	10
NC_000067.7	16198488	16199419	1	1	1	3	0	8
NC_000067.7	16199566	16201298	1	1	1	4	0	17
NC_000067.7	16201431	16201517	1	1	1	2	0	19
NC_000067.7	16440111	16444897	2	2	1	2	0	4
NC_000067.7	16641507	16652150	2	2	1	1	0	13
NC_000067.7	16652227	16655499	2	2	1	2	0	10
NC_000067.7	16655656	16668174	2	2	1	1	0	19
NC_000067.7	16713703	16715909	2	2	1	203	2	19
NC_000067.7	16716054	16717211	2	2	1	3	0	13
NC_000067.7	16716054	16718178	2	2	1	126	0	19
NC_000067.7	16717278	16718178	2	2	1	1	0	16
NC_000067.7	16718232	16726519	2	2	1	3	0	17
NC_000067.7	16718232	16727045	2	2	1	75	0	19
NC_000067.7	16718232	16727085	2	2	1	15	0	17
NC_000067.7	16718232	16727135	2	2	1	3	0	15
NC_000067.7	16718232	16727215	2	2	1	2	0	19
NC_000067.7	16726684	16726839	2	2	1	1	0	18
NC_000067.7	16726684	16727045	2	2	1	1	0	9
NC_000067.7	16735730	16737891	1	1	1	4	0	16
NC_000067.7	16737998	16747191	1	1	1	3	0	8
NC_000067.7	16758844	16761907	1	1	1	8	0	17
NC_000067.7	16761998	16771018	1	1	1	7	0	16
NC_000067.7	16761998	16771058	1	1	0	1	0	17
NC_000067.7	16771148	16776396	1	1	1	10	0	17
NC_000067.7	16776450	16779662	1	1	1	10	0	15
NC_000067.7	17672267	17672800	1	1	1	1	0	8
NC_000067.7	17673109	17690006	1	1	1	1	0	13
NC_000067.7	17690126	17691624	1	1	1	1	0	4
NC_000067.7	17691758	17691870	1	1	1	3	0	8
NC_000067.7	17691987	17693740	1	1	1	3	0	9
NC_000067.7	17823265	17826481	1	1	1	1	0	8
NC_000067.7	17826558	17832335	1	1	1	1	0	15
NC_000067.7	20503035	20503246	1	1	0	1	0	18
NC_000067.7	20873879	20875040	2	2	1	7	0	17
NC_000067.7	20875132	20875486	2	2	1	2	0	16
NC_000067.7	20875564	20876020	2	2	1	6	0	17
NC_000067.7	20876125	20876965	2	2	1	2	0	15
NC_000067.7	20887004	20887466	2	2	1	1	0	7
NC_000067.7	21045264	21048866	1	1	1	1	0	7
NC_000067.7	21059827	21060840	1	1	1	1	0	3
NC_000067.7	21083736	21107620	2	2	1	1	0	18
NC_000067.7	21289114	21295781	1	1	1	2	0	8
NC_000067.7	21295868	21296168	1	1	1	4	0	16
NC_000067.7	21296271	21296815	1	1	1	2	0	16
NC_000067.7	21296904	21299814	1	1	1	1	0	12
NC_000067.7	21327607	21329071	1	1	1	1	0	15
NC_000067.7	21329205	21330271	1	1	1	2	0	10
NC_000067.7	21330414	21333016	1	1	1	9	0	17
NC_000067.7	21333149	21335066	1	1	1	3	0	16
NC_000067.7	23253290	23253850	2	2	0	2	0	17
NC_000067.7	23409530	23414810	2	2	1	1	0	10
NC_000067.7	23415331	23417806	2	2	1	1	0	7
NC_000067.7	23417886	23418052	2	2	1	1	0	1
NC_000067.7	23887653	23888383	2	2	1	2	0	14
NC_000067.7	23888550	23892503	2	2	1	1	0	3
NC_000067.7	23905379	23915454	2	2	1	1	0	18
NC_000067.7	23915531	23916789	2	2	1	1	0	4
NC_000067.7	23916876	23930940	2	2	1	1	0	12
NC_000067.7	24035442	24042227	2	2	0	1	0	18
NC_000067.7	24035442	24042237	2	2	1	84	0	19
NC_000067.7	24042388	24044626	2	2	1	53	0	19
NC_000067.7	24059867	24060934	2	2	1	1	0	10
NC_000067.7	24783440	24783946	1	1	1	2	0	10
NC_000067.7	24786036	24787880	1	1	1	2	0	11
NC_000067.7	24787960	24801272	1	1	1	3	0	15
NC_000067.7	24801365	24801703	1	1	1	3	0	16
NC_000067.7	25107438	25113765	2	2	1	2	0	7
NC_000067.7	25113871	25123324	2	2	1	1	0	18
NC_000067.7	25123361	25132845	2	2	1	1	0	9
NC_000067.7	27171158	27204515	2	2	0	0	1	15
NC_000067.7	30983088	30983616	2	2	1	1	0	11
NC_000067.7	30984112	30985118	2	2	1	0	4	19
NC_000067.7	33493386	33503133	2	2	1	5	0	16
NC_000067.7	33503203	33519538	2	2	1	1	0	4
NC_000067.7	33551283	33553225	2	2	1	1	0	10
NC_000067.7	33572445	33667475	2	2	1	1	0	7
NC_000067.7	33777462	33778333	1	1	1	1	0	6
NC_000067.7	33801291	33804924	2	2	1	1	0	9
NC_000067.7	33808989	33809849	2	2	1	1	0	10
NC_000067.7	33809981	33811973	2	2	1	1	0	18
NC_000067.7	33822273	33822933	2	2	1	2	0	17
NC_000067.7	33823046	33825487	2	2	1	1	0	14
NC_000067.7	33844501	33852807	2	2	1	1	0	17
NC_000067.7	34125385	34153013	1	1	1	1	0	12
NC_000067.7	34155277	34156512	1	1	1	1	0	3
NC_000067.7	34208403	34208830	1	1	1	1	0	16
NC_000067.7	34212167	34213195	1	1	1	1	0	6
NC_000067.7	34213304	34213777	1	1	1	1	0	3
NC_000067.7	34251621	34251982	1	1	1	2	0	16
NC_000067.7	34254694	34256890	1	1	1	1	0	6
NC_000067.7	34292099	34295312	1	1	1	1	0	3
NC_000067.7	34334618	34335822	1	1	1	1	0	12
NC_000067.7	34335841	34338801	1	1	1	1	0	8
NC_000067.7	34345733	34346410	1	1	1	5	0	15
NC_000067.7	34476692	34476807	2	2	1	3	0	9
NC_000067.7	34476940	34477930	2	2	1	0	1	8
NC_000067.7	34478228	34478308	2	2	1	2	0	16
NC_000067.7	34479009	34479121	1	1	1	3	0	11
NC_000067.7	34479231	34481990	1	1	1	3	0	9
NC_000067.7	34482075	34482458	1	1	1	3	0	12
NC_000067.7	34482569	34482643	1	1	1	6	0	15
NC_000067.7	34482777	34482849	1	1	1	7	0	17
NC_000067.7	34483005	34483077	1	1	1	3	0	10
NC_000067.7	34483173	34483276	1	1	1	9	0	17
NC_000067.7	34483351	34483438	1	1	1	8	0	16
NC_000067.7	34512050	34512415	1	1	1	2	0	16
NC_000067.7	34512491	34512659	1	1	1	2	0	17
NC_000067.7	34516678	34519236	2	2	1	1	0	18
NC_000067.7	34519313	34519678	2	2	1	2	0	8
NC_000067.7	34521845	34523868	2	2	0	1	0	12
NC_000067.7	34523995	34524825	2	2	1	2	0	17
NC_000067.7	34846853	34848777	1	1	1	1	0	17
NC_000067.7	34850245	34850758	1	1	1	2	0	4
NC_000067.7	34856486	34857077	2	2	1	2	0	9
NC_000067.7	34867929	34875813	2	2	1	1	0	11
NC_000067.7	34889145	34900953	1	1	1	1	0	8
