N_unmapped	1854935	1854935	1854935
N_multimapping	926378	926378	926378
N_noFeature	1221696	2002767	1999165
N_ambiguous	59700	7044	7020
Gm26206	0	0	0
Xkr4	52	23	29
Gm53491	20	9	11
Rp1	3	2	1
Sox17	3	3	0
Gm22307	0	0	0
Gm37323	0	0	0
Gm39586	0	0	0
Gm46082	0	0	0
Gm29874	1	0	1
Mrpl15	218	107	111
Lypla1	61	23	38
Gm57794	1	1	0
Tcea1	71	33	38
Rgs20	0	0	0
Gm16041	0	0	0
Atp6v1h	291	135	156
Oprk1	1	1	0
Npbwr1	2	1	1
Gm46206	1	1	0
4732440D04Rik	1	0	1
Rb1cc1	125	67	58
Alkal1	18	10	8
St18	4	2	2
Pcmtd1	56	25	31
Gm23274	0	0	0
Gm26901	12	5	7
Gm39589	0	0	0
Sntg1	143	75	68
Gm30719	1	0	1
Gm24765	0	0	0
Rrs1	55	25	30
Adhfe1	34	15	21
2610203C22Rik	0	1	1
Vxn	1	1	0
Mybl1	7	2	5
Vcpip1	26	14	12
1700034P13Rik	1	1	0
Gm39590	2	1	1
Sgk3	4	3	1
Gm6195	0	0	0
Mcmdc2	2	1	1
Snhg6	47	24	23
Snord87	0	0	0
Tcf24	3	1	2
Ppp1r42	2	1	1
Gm24674	0	0	0
Cops5	370	185	185
Cspp1	13	5	8
Arfgef1	40	27	13
Cpa6	216	116	100
Gm25253	0	0	0
Prex2	21	8	13
Gm24173	0	0	0
A830018L16Rik	1	0	1
Gm30898	1	1	0
Gm30974	0	0	0
Gm22633	0	0	0
Gm39591	1	1	0
Mir6341	2	2	0
Gm17644	0	0	0
Sulf1	70	28	42
Slco5a1	5	0	5
Gm39592	0	0	0
Prdm14	3	2	1
Ncoa2	12	4	8
Gm23169	0	0	0
Gm39595	0	0	0
Tram1	199	105	94
Lactb2	86	39	47
Xkr9	1	1	0
Gm26273	0	0	0
Gm5523	7	5	2
Gm31195	0	0	0
Gm39596	0	0	0
Eya1	2	1	1
Msc	0	0	0
Gm9947	2	1	1
Trpa1	0	0	0
Kcnb2	2	0	2
Gm51616	2	0	2
Gm51617	0	0	0
Gm25168	0	0	0
Terf1	21	7	14
Sbspon	0	0	0
Gm31523	0	0	0
4930444P10Rik	0	0	0
Rpl7	603	297	306
Rdh10	14	6	8
Stau2	65	39	26
Gm7568	0	0	0
C130013N14Rik	7	3	4
Ube2w	294	138	156
Eloc	609	307	302
D030040B21Rik	2	2	0
Tmem70	330	145	185
Ly96	55	26	29
Gm53492	0	0	0
Jph1	3	1	2
Gm46085	1	1	0
Gm31982	0	0	0
Gdap1	7	5	2
Gm28784	0	0	0
Gm39597	0	0	0
Pi15	39	17	22
Gm28154	2	1	1
Gm16070	14	10	7
Crispld1	2	1	4
Crisp4	2	2	0
Defb44-ps	0	0	0
Defb18	0	0	0
Defb41	1	1	0
Gm28343	0	0	0
Gm15825	0	0	0
Tfap2d	5	1	4
Tfap2b	0	0	0
Gm32651	0	0	0
Pkhd1	6	4	2
4930486I03Rik	1	1	0
Gm24162	1	0	1
Lincmd1	0	0	0
Mir206	0	0	0
Mir133b	0	0	0
Il17a	1	1	0
Il17f	1	1	0
Mcm3	27	10	17
Gm24723	0	0	0
6720483E21Rik	0	0	0
Paqr8	5	2	3
Gm24171	0	0	0
Gm51618	1	0	1
Efhc1	15	9	6
Tram2	12	3	9
Tmem14a	39	18	21
Gm32947	1	0	1
Gm28836	2	2	0
Gsta3	1	1	0
Gm7094	1	0	1
Gm4956	0	0	0
Khdc1a	2	1	1
Khdc1c	0	0	0
Gm33147	0	0	0
Khdc1b	1	0	1
Kcnq5	20	10	10
