NC_000067.7	4218187	4218834	2	2	1	1	0	11
NC_000067.7	4844740	4847747	2	2	1	3	0	14
NC_000067.7	4847025	4847747	2	2	1	31	0	17
NC_000067.7	4847872	4852790	2	2	1	34	0	18
NC_000067.7	4852957	4854173	2	2	1	17	0	19
NC_000067.7	4852957	4855795	2	2	1	1	0	11
NC_000067.7	4854329	4855795	2	2	1	15	0	18
NC_000067.7	4878206	4878677	1	1	1	4	0	18
NC_000067.7	4878710	4898806	1	1	1	5	0	12
NC_000067.7	4898873	4900490	1	1	1	6	0	18
NC_000067.7	4900539	4902533	1	1	1	2	0	15
NC_000067.7	4902605	4907223	1	1	1	6	0	16
NC_000067.7	4907298	4909609	1	1	1	11	0	17
NC_000067.7	4909712	4911178	1	1	1	4	0	10
NC_000067.7	4911356	4915185	1	1	1	13	0	18
NC_000067.7	4928200	4937692	1	1	1	6	2	16
NC_000067.7	4937756	4948249	1	1	1	10	10	18
NC_000067.7	4948356	4956966	1	1	1	9	5	15
NC_000067.7	4957055	4959679	1	1	1	3	5	18
NC_000067.7	4957055	4959682	1	1	1	4	0	18
NC_000067.7	4959826	4960962	1	1	1	14	0	17
NC_000067.7	4961020	4962137	1	5	1	11	4	13
NC_000067.7	4962293	4963639	1	1	1	11	0	18
NC_000067.7	4963787	4965156	1	1	1	2	7	17
NC_000067.7	4965229	4966578	1	1	1	1	2	12
NC_000067.7	4980886	4982536	2	2	1	2	0	11
NC_000067.7	4982772	4987047	2	2	1	1	0	18
NC_000067.7	5153502	5154639	1	1	1	16	0	18
NC_000067.7	5153849	5154639	1	1	1	1	0	9
NC_000067.7	5154787	5159231	1	1	1	27	1	18
NC_000067.7	5154804	5159231	1	1	1	1	0	9
NC_000067.7	5159335	5163585	1	1	1	19	3	18
NC_000067.7	5163676	5165837	1	1	1	9	27	18
NC_000067.7	5163717	5165837	1	1	1	0	27	18
NC_000067.7	5165952	5168251	1	1	1	26	0	19
NC_000067.7	5168357	5171292	1	1	1	8	1	18
NC_000067.7	5168357	5187612	1	1	1	4	0	18
NC_000067.7	5171347	5187612	1	1	1	29	2	18
NC_000067.7	5187711	5194499	1	1	1	41	1	18
NC_000067.7	5194693	5203306	1	1	1	14	0	17
NC_000067.7	5203486	5206034	1	1	1	47	2	19
NC_000067.7	5206161	5213972	1	1	1	40	0	18
NC_000067.7	5214075	5220170	1	1	1	32	0	17
NC_000067.7	5220285	5232327	1	1	1	57	0	19
NC_000067.7	6285182	6298163	1	1	1	1	0	18
NC_000067.7	6298274	6300182	1	1	1	1	0	14
NC_000067.7	6300298	6304184	1	1	1	4	0	17
NC_000067.7	6304312	6304452	1	1	1	5	0	17
NC_000067.7	6304624	6308485	1	1	1	1	0	5
NC_000067.7	6308689	6310175	1	1	1	3	0	16
NC_000067.7	6310603	6314328	1	1	1	1	0	14
NC_000067.7	6315204	6315381	1	1	1	3	0	17
NC_000067.7	6315569	6315648	1	1	1	4	0	18
NC_000067.7	6315731	6315821	1	1	1	1	0	4
NC_000067.7	6315884	6317929	1	1	1	1	1	16
NC_000067.7	6318034	6318289	1	1	1	7	0	15
NC_000067.7	6318417	6318499	1	3	1	7	0	19
NC_000067.7	6320392	6331153	1	1	1	1	0	3
NC_000067.7	6331320	6333057	1	1	1	6	0	14
NC_000067.7	6333167	6333247	1	1	1	6	0	15
NC_000067.7	6333489	6334765	1	1	1	8	0	17
NC_000067.7	6334815	6334891	1	1	1	0	1	7
NC_000067.7	6334815	6335797	1	1	1	3	1	18
NC_000067.7	6335846	6338921	1	1	1	5	0	11
NC_000067.7	6336000	6338921	1	1	1	1	0	11
NC_000067.7	6338981	6340914	1	1	1	1	0	10
NC_000067.7	6341052	6342924	1	1	1	4	0	19
NC_000067.7	6342996	6344421	1	1	1	8	1	19
NC_000067.7	6459745	6461263	1	1	1	1	0	17
NC_000067.7	6461341	6464493	1	1	1	1	0	10
NC_000067.7	6823261	6823779	1	1	1	1	0	10
NC_000067.7	6879592	6880797	1	1	1	1	0	3
NC_000067.7	6903903	6912362	1	1	1	1	0	11
NC_000067.7	6914408	6914514	1	1	1	1	0	5
NC_000067.7	8433858	8484426	2	2	1	3	0	14
NC_000067.7	8484538	8515250	2	2	1	2	0	15
NC_000067.7	8515344	8518203	2	2	1	12	0	19
NC_000067.7	8518357	8533617	2	2	1	4	0	10
NC_000067.7	8533690	8535660	2	2	1	5	0	16
NC_000067.7	8535778	8624948	2	2	1	1	0	12
NC_000067.7	8653559	8665451	2	2	0	1	0	14
NC_000067.7	8653559	8665635	2	2	1	3	0	16
NC_000067.7	8695106	8748030	2	2	1	1	0	3
NC_000067.7	8748205	8749296	2	2	1	1	0	13
NC_000067.7	8749355	8752196	2	2	1	2	0	16
NC_000067.7	8752254	8852986	2	2	1	3	0	14
NC_000067.7	8853122	8874140	2	2	1	3	0	13
